CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,ALL_TOTAL_CO,JAN_VIEWS_CO,FEB_VIEWS_CO,MAR_VIEWS_CO,APR_VIEWS_CO,MAY_VIEWS_CO,JUN_VIEWS_CO,JULY_VIEWS_CO,AUG_VIEWS_CO,SEP_VIEWS_CO,OCT_VIEWS_CO,NOV_VIEWS_CO,DEC_VIEWS_CO
c1,관광지,제주제트,제주특별자치도 서귀포시 대포로 172-5,2023,41,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,41.00000
c1,관광지,제주조천스위스마을,제주특별자치도 제주시 조천읍 함와로 566-27,2023,296,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,296.00000
c1,관광지,제주중앙성당,제주특별자치도 제주시 관덕로8길 14,2023,95,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,95.00000
c1,관광지,제주쥬티클럽,제주특별자치도 서귀포시 성산읍 신양로 113,2023,15,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,15.00000
c1,관광지,제주참숯가마찜질방,제주특별자치도 서귀포시 성산읍 삼달로 47,2023,178,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,178.00000
c1,관광지,제주추사관,제주특별자치도 서귀포시 대정읍 추사로 44,2023,353,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,353.00000
c1,관광지,제주친구,제주특별자치도 서귀포시 동홍로 149,2023,49,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.00000
c1,관광지,제주카약,제주특별자치도 제주시 조천읍 평사길 19,2023,19,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,19.00000
c1,관광지,제주카트클럽,제주특별자치도 제주시 한림읍 중산간서로 3853,2023,91,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,91.00000
c1,관광지,제주커피박물관 바움 Baum,제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17,2023,161,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,161.00000
c1,관광지,제주컨트리클럽,제주특별자치도 제주시 영평동 2263-5,2023,12,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12.00000
c1,관광지,제주특별자치도 도립미술관,제주특별자치도 제주시 1100로 2894-78,2023,599,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,599.00000
c1,관광지,제주펫,제주특별자치도 서귀포시 남원읍 한신로531번길 22-3,2023,21,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21.00000
c1,관광지,제주펫스쿨,제주특별자치도 서귀포시 대정읍 칠전로 438,2023,15,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,15.00000
c1,관광지,제주평화박물관(전쟁평화박물관)[휴관중],제주시 한경면 청수서5길 63,2023,194,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,194.00000
c1,관광지,제주프리다이빙스쿨,제주특별자치도 서귀포시 보목로 88-1,2023,17,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17.00000
c1,관광지,제주플래티늄카라반,제주시 애월읍 하귀미수포길 5-8,2023,17,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17.00000
c1,관광지,제주하늘을날다(패러글라이딩),제주특별자치도 제주시 도남로17길 32 영산홍아파트 가동,2023,90,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,90.00000
c1,관광지,제주한라병원,제주특별자치도 제주시 도령로 65,2023,55,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,55.00000
c1,관광지,제주항 국제크루즈터미널,제주특별자치도 제주시 임항로 191,2023,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000
c1,관광지,제주항공우주박물관,제주특별자치도 서귀포시 안덕면 녹차분재로 218 항곡우주박물관,2023,239,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,239.00000
c1,관광지,제주항일기념관,제주특별자치도 제주시 조천읍 신북로 303,2023,69,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,69.00000
c1,관광지,제주해바라기공방,제주특별자치도 제주시 구좌읍 김녕로17길 23,2023,39,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.00000
c1,관광지,제주해양동물박물관,제주특별자치도 서귀포시 성산읍 서성일로 689-21,2023,199,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,199.00000
c1,관광지,제주해양레저,제주특별자치도 서귀포시 중문관광로 192,2023,33,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.00000
c1,관광지,제주해양레저타운,제주특별자치도 제주시 서해안로 58,2023,9,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.00000
c1,관광지,제주해양레저파크,제주특별자치도 제주시 조천읍 조함해안로 519-10,2023,30,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.00000
c1,관광지,제주해양사업단,제주특별자치도서귀포시대정읍최남단해안로 130,2023,28,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.00000
c1,관광지,제주햇살농원,제주특별자치도 제주시 조천읍 북선로 189,2023,75,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,75.00000
c1,관광지,제주향교,제주특별자치도 제주시 서문로 43,2023,45,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,45.00000
c1,관광지,제주향토음식보전연구원,제주특별자치도 제주시 수덕5길 23,2023,59,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,59.00000
c1,관광지,제주허브동산,제주특별자치도 서귀포시 표선면 돈오름로 170,2023,341,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,341.00000
c1,관광지,제주현대미술관,제주특별자치도 제주시 한경면 저지14길 35,2023,599,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,599.00000
c1,관광지,제주홀스타승마장,제주특별자치도 제주시 산록북로 8,2023,46,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,46.00000
c1,관광지,제주힐CC,제주특별자치도 제주시 516로 2596-117,2023,547,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,547.00000
c1,관광지,제주힐링명상센터,제주특별자치도 제주시 애월읍 어음13길 196,2023,196,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,196.00000
c1,관광지,제지기오름,제주특별자치도 서귀포시 보목동 275-1,2023,41,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,41.00000
c1,관광지,조랑말체험공원,제주특별자치도 서귀포시 표선면 녹산로 381-15,2023,169,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,169.00000
c1,관광지,조선한의원,제주특별자치도 제주시 진군남4길 7-1,2023,26,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.00000
c1,관광지,조수리 농어촌체험마을,제주특별자치도 제주시 한경면 조수리,2023,27,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.00000
c1,관광지,조안베어뮤지엄,제주특별자치도 서귀포시 대포로 113 (대포동),2023,66,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,66.00000
c1,관광지,조은동물병원,제주특별자치도 서귀포시 동문로 40,2023,28,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.00000
c1,관광지,조이다이브,서귀포시 중산간동로 8383,2023,17,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17.00000
c1,관광지,조일구락부 옛터,제주특별자치도 제주시 관덕로2길 11,2023,14,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14.00000
c1,관광지,조천만세동산,제주특별자치도 제주시 조천읍 조천리 1133-2,2023,47,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,47.00000
c1,관광지,조천비석거리,제주특별자치도 제주시 조천읍 조천리,2023,29,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.00000
c1,관광지,조천중학원 옛터,제주특별자치도 제주시 조천읍 신북로 264,2023,23,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,23.00000
c1,관광지,조천함덕해안도로,제주특별자치도 제주시 조천읍 조천8길 14-1,2023,104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,104.00000
c1,관광지,조함해안도로,제주특별자치도 제주시 조천읍 조천리 3037-3,2023,65,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,65.00000
c1,관광지,족은노꼬메오름,제주특별자치도 제주시 애월읍 유수암리,2023,72,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,72.00000
c1,관광지,족은바리메,제주특별자치도 제주시 애월읍 상가리 산 124,2023,15,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,15.00000
c1,관광지,족은사슴이오름,제주특별자치도 서귀포시 표선면 녹산로 536,2023,27,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.00000
c1,관광지,존자암지,제주특별자치도 서귀포시 영실로 243,2023,26,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.00000
c1,관광지,종남마을,제주특별자치도,2023,30,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.00000
c1,관광지,종달고망난돌쉼터,제주 제주시 구좌읍 종달리 112-4,2023,42,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,42.00000
c1,관광지,종달리수국길,제주특별자치도 제주시 구좌읍 해맞이해안로 2121,2023,155,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,155.00000
c1,관광지,종달리전망대,제주특별자치도 제주시 구좌읍 해맞이해안로 2196,2023,52,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,52.00000
c1,관광지,종달리해변,제주특별자치도 제주시 구좌읍 종달리 565-72,2023,50,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,50.00000
c1,관광지,종달리해안도로,제주특별자치도 제주시 구좌읍 종달리 630-1,2023,129,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,129.00000
c1,관광지,좌보미오름,제주특별자치도 서귀포시 표선면 성읍리 산 6,2023,34,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,34.00000
c1,관광지,주상절리대(중문대포해안),제주특별자치도 서귀포시 이어도로 36-30,2023,2961,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2961.00000
c1,관광지,주정공장(동척회사) 옛터,제주특별자치도 제주시 임항로 111 (건입동)일대,2023,57,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,57.00000
c1,관광지,중문골프장,제주특별자치도 서귀포시 중문관광로72번길 60 (색달동),2023,12,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12.00000
c1,관광지,중문관광단지,제주특별자치도 서귀포시 중문관광로72번길 35,2023,648,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,648.00000
c1,관광지,중문레져UTV,제주특별자치도 서귀포시 산록남로 1578,2023,21,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21.00000
c1,관광지,중문리 신사터,제주특별자치도 서귀포시 천제연로 149,2023,21,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21.00000
c1,관광지,중문미로파크,제주특별자치도 서귀포시 일주서로 1225-5,2023,146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,146.00000
c1,관광지,중문색달해변(해산물),제주특별자치도 서귀포시 중문관광로72번길 114,2023,56,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,56.00000
c1,관광지,중문색달해수욕장,제주특별자치도 서귀포시 중문관광로72번길 29-51,2023,480,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,480.00000
c1,관광지,중문승마공원,제주특별자치도 서귀포시 이어도로 244,2023,36,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,36.00000
c1,관광지,중문승마체험장,제주특별자치도 서귀포시 상예로 349-1,2023,38,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,38.00000
c1,관광지,중문카라반,제주특별자치도 서귀포시 이어도로 81,2023,35,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.00000
c1,관광지,중문컨트리클럽,제주특별자치도 서귀포시 중문관광로72번길 60,2023,16,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,16.00000
c1,관광지,중앙병원,제주특별자치도 제주시 월랑로 91,2023,9,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.00000
c1,관광지,중엄리새물,제주특별자치도 제주시 애월읍 애월해안로 10-2,2023,21,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21.00000
c1,관광지,지그리오름,제주특별자치도 제주시 조천읍 교래리 산 137-1,2023,12,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12.00000
c1,관광지,지그리오름 (큰지그리),제주특별자치도 제주시 조천읍 남조로 2023,2023,10,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.00000
c1,관광지,지미봉,제주특별자치도 제주시 구좌읍 종달로1길 91-16,2023,104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,104.00000
c1,관광지,진빌레 밭담길,제주특별자치도 제주시 구좌읍 월정리 1400-14,2023,37,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,37.00000
c1,관광지,진아영 할머니 집터,제주특별자치도 제주시 한림읍 월령1길 22,2023,126,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,126.00000
c1,관광지,질그랭이센터,제주특별자치도 제주시 구좌읍 세평항로 46-9,2023,236,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,236.00000
c1,관광지,차귀도,제주특별자치도 제주시 한경면 고산리 125,2023,259,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,259.00000
c1,관광지,차귀도달래배낚시체험,제주특별자치도 제주시 한경면 노을해안로 1160,2023,34,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,34.00000
c1,관광지,차귀도요트,제주특별자치도 제주시 한경면 한경해안로 156 2층,2023,31,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000
c1,관광지,차귀도유람선,제주특별자치도 제주시 한경면 노을해안로 1163 차귀도유람선,2023,111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,111.00000
c1,관광지,참살이마을 명도암 농어촌체험마을,제주시 명림로 268-71,2023,70,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,70.00000
c1,관광지,창고천생태공원,제주특별자치도 서귀포시 안덕면 일주서로 1524,2023,52,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,52.00000
c1,관광지,천아숲길 천아계곡,제주특별자치도 제주시 애월읍 봉성리 산 1,2023,44,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,44.00000
c1,관광지,"천아오름(틍낭오름,天娥岳)",제주특별자치도 제주시 애월읍 산록서로 678-207,2023,23,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,23.00000
c1,관광지,천왕사,제주특별자치도 제주시 1100로 2528-111,2023,128,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,128.00000
c1,관광지,천제연폭포,제주특별자치도 서귀포시 천제연로 132(중문동),2023,853,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,853.00000
c1,관광지,천제연폭포 & 제주4.3중문면희생자위령비,제주특별자치도 서귀포시 천제연로 132,2023,29,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.00000
c1,관광지,천주교 순례길 - 김기량길,제주특별자치도 제주시 조천읍 조천2길 19,2023,35,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.00000
c1,관광지,천주교 순례길 - 김대건길,제주특별자치도 제주시 한경면 고산로 6-3,2023,67,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,67.00000
c1,관광지,천주교 순례길 - 신축화해길,제주특별자치도 제주시 관덕로8길 14,2023,22,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,22.00000
c1,관광지,천주교 순례길 - 하논성당길,제주특별자치도 서귀포시 태평로 398,2023,39,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.00000
c1,관광지,천주교길 정난주길(고통의길),제주특별자치도 서귀포시 대정읍 추사로247번길 102,2023,28,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.00000
c1,관광지,천지연기정길,제주특별자치도서귀포시 서귀동 961-33,2023,23,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,23.00000
c1,관광지,천지연폭포,제주특별자치도 서귀포시 남성중로 2-15,2023,2850,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2850.00000
c1,관광지,청수곶자왈,제주특별자치도 제주시 한경면 대한로 1036,2023,61,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,61.00000
c1,관광지,청수성결교회,제주특별자치도 제주시 한경면 대한로 1067,2023,104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,104.00000
c1,관광지,초콜릿랜드,제주특별자치도 서귀포시 중문관광로110번길 15,2023,110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,110.00000
c1,관광지,초콜릿박물관,제주특별자치도 서귀포시 대정읍 일주서로3000번길 144,2023,229,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,229.00000
c1,관광지,최영장군사당,제주특별자치도 제주시 추자면 대서3길 10,2023,38,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,38.00000
c1,관광지,추사 유배길 - 1코스 집념의 길,제주특별자치도 서귀포시 대정읍 추사로 44,2023,44,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,44.00000
c1,관광지,추사 유배길 - 2코스 인연의 길,제주특별자치도 제주시 한경면 낙수로 228-9,2023,9,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.00000
c1,관광지,추사 유배길 - 3코스 사색의 길,제주특별자치도 서귀포시 안덕면 향교로 165-17,2023,9,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.00000
c1,관광지,추사적거지,제주특별자치도 서귀포시 대정읍 추사로 44,2023,49,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,49.00000
c1,관광지,추억애거리,제주특별자치도 제주시 도공로 3-3,2023,17,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17.00000
c1,관광지,추자도,제주특별자치도 제주시 추자면 추자도,2023,719,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,719.00000
c1,관광지,추자도 숭어체험장,제주특별자치도 제주시 추자면 석두리길 4,2023,9,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.00000
c1,관광지,추자도등대,제주특별자치도 제주시 추자면 영흥4길 43,2023,11,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.00000
c1,관광지,추자등대,제주특별자치도 제주시 추자면 영흥리 77-3,2023,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.00000
c1,관광지,추자연도교,제주특별자치도 제주시 추자면 영흥리 97-3,2023,12,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12.00000
c1,관광지,취다선리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2688,2023,60,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,60.00000
c1,관광지,칠머리길,제주특별자치도 제주시 칠머리길 1,2023,12,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12.00000
c1,관광지,카멜리아힐,제주 서귀포시 안덕면 병악로 166,2023,3978,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3978.00000
c1,관광지,카카오본사(구 스페이스닷원),제주특별자치도 제주시 첨단로 242,2023,121,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,121.00000
c1,관광지,카카오패밀리 로이인더정글카밀라스,제주특별자치도 제주시 구좌읍 구좌로 60,2023,19,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,19.00000
c1,관광지,캐니언파크,제주특별자치도 제주시 삼무로 51,2023,147,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,147.00000
c1,관광지,캐릭파크,제주특별자치도 제주시 조천읍 선교로 266,2023,62,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,62.00000
c1,관광지,캔디원,제주특별자치도 제주시 조천읍 선교로 384,2023,77,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,77.00000
c1,관광지,캘리그라피 오월,제주특별자치도 제주시 오남로 90,2023,30,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.00000
c1,관광지,캣츠앤독스,제주특별자치도 서귀포시 태평로 488,2023,16,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,16.00000
c1,관광지,케이제주씨워킹,제주특별자치도 서귀포시 대정읍 최남단해안로 120,2023,169,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,169.00000
c1,관광지,케이제주해양사업단,제주특별자치도 서귀포시 대정읍 최남단해안로 116,2023,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.00000
c1,관광지,코기절미,제주특별자치도 제주시 1100로 3198-20,2023,31,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.00000
c1,관광지,코코몽 에코파크,제주특별자치도 서귀포시 남원읍 태위로 536,2023,109,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,109.00000
c1,관광지,쿠키네,제주특별자치도 제주시 애월읍 일주서로 6689,2023,29,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.00000
c1,관광지,쿠킹독,제주특별자치도 제주시 연북로 41,2023,11,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.00000
c1,관광지,큰넓궤,제주특별자치도 서귀포시 안덕면 동광리 90 일대,2023,65,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,65.00000
